Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9173,CA-19172-9172,2022-10-27,2022-11-01,Standard Class,CG-82877,Customer 372,Consumer,United States,Georgia City,Georgia,46573,South,OFF-4281,Office Supplies,Labels,Labels Item 16,173.11,13,0.0,38.13
9174,CA-19173-9173,2020-01-12,2020-01-17,Standard Class,CG-52801,Customer 373,Consumer,United States,Wisconsin City,Wisconsin,53028,Central,OFF-9980,Office Supplies,Fasteners,Fasteners Item 46,2713.92,11,0.0,333.38
9175,CA-19174-9174,2020-04-17,2020-04-20,Second Class,CG-30996,Customer 374,Consumer,United States,Oregon City,Oregon,59316,West,OFF-9526,Furniture,Tables,Tables Item 35,835.3,9,0.5,-555.66
9176,CA-19175-9175,2019-02-03,2019-02-08,Standard Class,CG-55624,Customer 375,Consumer,United States,Florida City,Florida,58945,South,OFF-9118,Technology,Accessories,Accessories Item 1,10430.19,11,0.3,-3099.06
9177,CA-19176-9176,2021-07-30,2021-08-04,Standard Class,CG-76569,Customer 376,Home Office,United States,Arkansas City,Arkansas,71974,South,OFF-4389,Furniture,Furnishings,Furnishings Item 3,12983.15,10,0.0,962.57
9178,CA-19177-9177,2022-04-21,2022-04-27,Standard Class,CG-63954,Customer 377,Home Office,United States,Pennsylvania City,Pennsylvania,92449,East,OFF-4356,Office Supplies,Paper,Paper Item 39,240.94,12,0.2,-5.19
9179,CA-19178-9178,2020-10-07,2020-10-12,Standard Class,CG-17513,Customer 378,Consumer,United States,New York City,New York,95584,East,OFF-6818,Furniture,Chairs,Chairs Item 40,3761.54,5,0.3,-1381.48
9180,CA-19179-9179,2019-03-15,2019-03-16,Same Day,CG-38372,Customer 379,Corporate,United States,Oregon City,Oregon,50576,West,OFF-8183,Office Supplies,Paper,Paper Item 32,246.29,2,0.3,-66.87
9181,CA-19180-9180,2019-11-19,2019-11-25,Standard Class,CG-86952,Customer 380,Corporate,United States,Idaho City,Idaho,64114,West,OFF-2296,Furniture,Furnishings,Furnishings Item 41,6512.38,11,0.4,-3159.08
9182,CA-19181-9181,2020-12-08,2020-12-13,Standard Class,CG-57708,Customer 381,Consumer,United States,Kansas City,Kansas,29858,Central,OFF-7289,Furniture,Tables,Tables Item 8,3365.21,12,0.3,-1633.29
9183,CA-19182-9182,2022-11-04,2022-11-09,Standard Class,CG-75303,Customer 382,Corporate,United States,Washington City,Washington,62938,West,OFF-8118,Office Supplies,Fasteners,Fasteners Item 40,1711.35,8,0.0,454.71
9184,CA-19183-9183,2022-07-03,2022-07-08,Standard Class,CG-96139,Customer 383,Home Office,United States,North Carolina City,North Carolina,13962,South,OFF-7183,Office Supplies,Paper,Paper Item 21,193.82,4,0.7,-143.72
9185,CA-19184-9184,2021-01-05,2021-01-11,Standard Class,CG-71703,Customer 384,Corporate,United States,Florida City,Florida,33427,South,OFF-2142,Office Supplies,Storage,Storage Item 34,601.71,10,0.0,158.1
9186,CA-19185-9185,2019-10-02,2019-10-08,Standard Class,CG-12271,Customer 385,Home Office,United States,North Carolina City,North Carolina,20056,South,OFF-2133,Furniture,Bookcases,Bookcases Item 49,3295.87,3,0.1,-564.62
9187,CA-19186-9186,2022-01-15,2022-01-20,Standard Class,CG-75322,Customer 386,Corporate,United States,Pennsylvania City,Pennsylvania,43720,East,OFF-5020,Office Supplies,Envelopes,Envelopes Item 19,203.29,8,0.2,-19.34
9188,CA-19187-9187,2022-01-24,2022-01-30,Standard Class,CG-68332,Customer 387,Consumer,United States,Wisconsin City,Wisconsin,67512,Central,OFF-6417,Technology,Phones,Phones Item 30,3949.34,8,0.5,-2191.95
9189,CA-19188-9188,2022-05-09,2022-05-15,Standard Class,CG-31076,Customer 388,Home Office,United States,Louisiana City,Louisiana,98955,South,OFF-7330,Office Supplies,Fasteners,Fasteners Item 21,1345.08,6,0.0,388.36
9190,CA-19189-9189,2020-02-22,2020-02-27,Standard Class,CG-50393,Customer 389,Consumer,United States,Maryland City,Maryland,38719,East,OFF-8892,Technology,Accessories,Accessories Item 7,6740.14,3,0.2,-689.57
9191,CA-19190-9190,2020-01-07,2020-01-12,Standard Class,CG-11988,Customer 390,Consumer,United States,Oregon City,Oregon,64743,West,OFF-9829,Office Supplies,Binders,Binders Item 35,1228.42,13,0.3,-282.69
9192,CA-19191-9191,2022-08-17,2022-08-23,Standard Class,CG-91102,Customer 391,Corporate,United States,Massachusetts City,Massachusetts,99519,East,OFF-4351,Technology,Phones,Phones Item 22,32422.93,13,0.1,2207.16
9193,CA-19192-9192,2019-08-09,2019-08-14,Standard Class,CG-56473,Customer 392,Consumer,United States,Arkansas City,Arkansas,37172,South,OFF-3157,Furniture,Bookcases,Bookcases Item 40,667.6,2,0.0,34.38
9194,CA-19193-9193,2022-10-19,2022-10-24,Standard Class,CG-54112,Customer 393,Corporate,United States,Colorado City,Colorado,26246,West,OFF-3669,Furniture,Bookcases,Bookcases Item 30,5044.3,7,0.0,653.49
9195,CA-19194-9194,2021-06-28,2021-07-03,Standard Class,CG-80835,Customer 394,Consumer,United States,Oregon City,Oregon,32343,West,OFF-3335,Office Supplies,Art,Art Item 3,1424.99,6,0.2,24.27
9196,CA-19195-9195,2021-12-05,2021-12-07,First Class,CG-31901,Customer 395,Consumer,United States,Alabama City,Alabama,65458,South,OFF-7225,Technology,Machines,Machines Item 2,2437.97,1,0.0,475.84
9197,CA-19196-9196,2019-07-27,2019-07-31,Second Class,CG-35551,Customer 396,Home Office,United States,Oregon City,Oregon,60435,West,OFF-3025,Technology,Phones,Phones Item 7,3997.27,7,0.4,-1558.28
9198,CA-19197-9197,2020-09-25,2020-10-01,Standard Class,CG-66797,Customer 397,Corporate,United States,Ohio City,Ohio,86274,East,OFF-5490,Office Supplies,Labels,Labels Item 38,679.19,5,0.0,229.25
9199,CA-19198-9198,2021-07-16,2021-07-18,First Class,CG-73499,Customer 398,Consumer,United States,North Carolina City,North Carolina,39692,South,OFF-3092,Office Supplies,Envelopes,Envelopes Item 35,12.04,2,0.0,2.36
9200,CA-19199-9199,2020-03-21,2020-03-25,Second Class,CG-28836,Customer 399,Home Office,United States,New Jersey City,New Jersey,92510,East,OFF-1666,Technology,Accessories,Accessories Item 30,2272.61,1,0.1,108.35
9201,CA-19200-9200,2022-08-27,2022-08-31,Second Class,CG-68996,Customer 400,Consumer,United States,Utah City,Utah,94165,West,OFF-4761,Office Supplies,Binders,Binders Item 44,96.0,1,0.0,27.41
9202,CA-19201-9201,2019-12-26,2020-01-01,Standard Class,CG-60865,Customer 401,Corporate,United States,Massachusetts City,Massachusetts,90929,East,OFF-6486,Technology,Accessories,Accessories Item 40,484.48,9,0.3,-165.92
9203,CA-19202-9202,2022-10-26,2022-10-31,Standard Class,CG-92042,Customer 402,Home Office,United States,California City,California,90975,West,OFF-1022,Office Supplies,Binders,Binders Item 4,1024.77,6,0.2,-48.76
9204,CA-19203-9203,2019-10-03,2019-10-04,Same Day,CG-21013,Customer 403,Corporate,United States,Washington City,Washington,48670,West,OFF-1741,Technology,Accessories,Accessories Item 37,9695.33,6,0.1,67.75
9205,CA-19204-9204,2021-08-12,2021-08-14,First Class,CG-58876,Customer 404,Home Office,United States,Washington City,Washington,21973,West,OFF-8341,Office Supplies,Binders,Binders Item 46,1740.24,8,0.2,-235.26
9206,CA-19205-9205,2022-08-04,2022-08-10,Standard Class,CG-63591,Customer 405,Consumer,United States,North Carolina City,North Carolina,53032,South,OFF-8194,Office Supplies,Paper,Paper Item 45,305.48,6,0.3,-32.03
9207,CA-19206-9206,2020-02-28,2020-03-05,Standard Class,CG-71215,Customer 406,Corporate,United States,Georgia City,Georgia,81928,South,OFF-6740,Technology,Phones,Phones Item 11,15260.44,11,0.1,1023.68
9208,CA-19207-9207,2019-06-03,2019-06-09,Standard Class,CG-87256,Customer 407,Home Office,United States,New York City,New York,18760,East,OFF-5993,Furniture,Tables,Tables Item 8,4263.09,5,0.0,686.82
9209,CA-19208-9208,2021-04-08,2021-04-10,First Class,CG-86298,Customer 408,Home Office,United States,Georgia City,Georgia,49035,South,OFF-1989,Office Supplies,Appliances,Appliances Item 15,583.78,7,0.2,-54.05
9210,CA-19209-9209,2022-12-25,2022-12-31,Standard Class,CG-21939,Customer 409,Consumer,United States,Colorado City,Colorado,50118,West,OFF-9288,Technology,Machines,Machines Item 48,2079.92,5,0.0,452.32
9211,CA-19210-9210,2021-06-16,2021-06-22,Standard Class,CG-94268,Customer 410,Consumer,United States,Colorado City,Colorado,32501,West,OFF-1560,Technology,Machines,Machines Item 44,7133.8,4,0.0,1278.05
9212,CA-19211-9211,2021-10-29,2021-11-03,Standard Class,CG-69133,Customer 411,Home Office,United States,North Carolina City,North Carolina,13100,South,OFF-6866,Furniture,Bookcases,Bookcases Item 26,2296.7,10,0.1,-169.24
9213,CA-19212-9212,2019-05-25,2019-05-31,Standard Class,CG-17218,Customer 412,Corporate,United States,Tennessee City,Tennessee,52081,South,OFF-7137,Furniture,Tables,Tables Item 3,8003.05,10,0.1,-398.83
9214,CA-19213-9213,2019-09-07,2019-09-12,Standard Class,CG-91758,Customer 413,Home Office,United States,Minnesota City,Minnesota,79791,Central,OFF-9326,Furniture,Tables,Tables Item 36,4220.36,7,0.3,-1573.39
9215,CA-19214-9214,2019-10-13,2019-10-18,Standard Class,CG-42679,Customer 414,Consumer,United States,Washington City,Washington,45159,West,OFF-3785,Furniture,Tables,Tables Item 8,5718.38,8,0.2,-1186.05
9216,CA-19215-9215,2019-10-04,2019-10-10,Standard Class,CG-20872,Customer 415,Corporate,United States,Alabama City,Alabama,23051,South,OFF-5518,Technology,Accessories,Accessories Item 6,2976.8,6,0.1,103.03
9217,CA-19216-9216,2020-09-20,2020-09-26,Standard Class,CG-76287,Customer 416,Corporate,United States,Virginia City,Virginia,87426,East,OFF-7833,Technology,Machines,Machines Item 10,7143.7,4,0.3,-1604.58
9218,CA-19217-9217,2020-03-22,2020-03-28,Standard Class,CG-16272,Customer 417,Consumer,United States,Massachusetts City,Massachusetts,67616,East,OFF-7308,Office Supplies,Appliances,Appliances Item 36,1400.43,7,0.2,22.7
9219,CA-19218-9218,2022-06-24,2022-06-30,Standard Class,CG-58868,Customer 418,Corporate,United States,Nevada City,Nevada,90140,West,OFF-7042,Technology,Accessories,Accessories Item 4,10736.27,8,0.1,-225.27
9220,CA-19219-9219,2019-04-17,2019-04-22,Standard Class,CG-85724,Customer 419,Corporate,United States,North Carolina City,North Carolina,29328,South,OFF-5018,Furniture,Bookcases,Bookcases Item 44,5218.79,11,0.2,-1240.11
9221,CA-19220-9220,2020-04-17,2020-04-20,Second Class,CG-16066,Customer 420,Consumer,United States,Minnesota City,Minnesota,85345,Central,OFF-8160,Furniture,Furnishings,Furnishings Item 45,1756.03,3,0.1,49.3
9222,CA-19221-9221,2022-09-22,2022-09-25,Second Class,CG-87585,Customer 421,Corporate,United States,Nebraska City,Nebraska,23780,Central,OFF-6737,Office Supplies,Fasteners,Fasteners Item 28,523.22,13,0.3,-99.32
9223,CA-19222-9222,2019-02-26,2019-03-03,Standard Class,CG-49947,Customer 422,Consumer,United States,Virginia City,Virginia,62839,East,OFF-7363,Furniture,Bookcases,Bookcases Item 18,2324.79,6,0.2,-530.08
9224,CA-19223-9223,2020-03-25,2020-03-31,Standard Class,CG-53196,Customer 423,Consumer,United States,Pennsylvania City,Pennsylvania,74623,East,OFF-2598,Furniture,Tables,Tables Item 9,3276.49,11,0.0,302.95
9225,CA-19224-9224,2021-07-29,2021-07-31,First Class,CG-64915,Customer 424,Consumer,United States,Mississippi City,Mississippi,54548,South,OFF-1674,Technology,Machines,Machines Item 35,47.7,1,0.1,0.94
9226,CA-19225-9225,2022-06-29,2022-07-01,First Class,CG-18350,Customer 425,Home Office,United States,Connecticut City,Connecticut,98706,East,OFF-9993,Office Supplies,Binders,Binders Item 27,2153.62,12,0.0,510.7
9227,CA-19226-9226,2019-07-16,2019-07-18,First Class,CG-77066,Customer 426,Consumer,United States,Wisconsin City,Wisconsin,37027,Central,OFF-5816,Furniture,Chairs,Chairs Item 41,1799.57,2,0.1,-128.72
9228,CA-19227-9227,2022-11-02,2022-11-08,Standard Class,CG-58211,Customer 427,Home Office,United States,Virginia City,Virginia,51821,East,OFF-9251,Office Supplies,Envelopes,Envelopes Item 26,617.63,9,0.0,165.3
9229,CA-19228-9228,2021-09-04,2021-09-07,First Class,CG-70870,Customer 428,Home Office,United States,Mississippi City,Mississippi,46297,South,OFF-6569,Technology,Accessories,Accessories Item 11,4818.93,5,0.5,-2591.05
9230,CA-19229-9229,2019-11-02,2019-11-05,First Class,CG-79879,Customer 429,Corporate,United States,Massachusetts City,Massachusetts,96117,East,OFF-2450,Furniture,Bookcases,Bookcases Item 36,6980.61,9,0.2,-1527.21
9231,CA-19230-9230,2022-02-26,2022-03-03,Standard Class,CG-95927,Customer 430,Corporate,United States,Oregon City,Oregon,98095,West,OFF-1162,Technology,Copiers,Copiers Item 9,4214.66,2,0.0,950.05
9232,CA-19231-9231,2021-02-25,2021-03-03,Standard Class,CG-11628,Customer 431,Home Office,United States,Kansas City,Kansas,17274,Central,OFF-5350,Technology,Copiers,Copiers Item 12,14223.15,10,0.0,2417.96
9233,CA-19232-9232,2021-09-17,2021-09-22,Standard Class,CG-15575,Customer 432,Consumer,United States,Alabama City,Alabama,75216,South,OFF-8833,Technology,Phones,Phones Item 8,10291.23,11,0.4,-4504.9
9234,CA-19233-9233,2022-12-27,2022-12-30,Second Class,CG-99452,Customer 433,Consumer,United States,Connecticut City,Connecticut,32918,East,OFF-9825,Furniture,Bookcases,Bookcases Item 15,7655.45,9,0.1,-382.85
9235,CA-19234-9234,2020-03-09,2020-03-11,First Class,CG-59710,Customer 434,Consumer,United States,Nevada City,Nevada,81174,West,OFF-6569,Office Supplies,Labels,Labels Item 1,395.72,6,0.1,50.12
9236,CA-19235-9235,2022-11-13,2022-11-19,Standard Class,CG-37070,Customer 435,Consumer,United States,New Jersey City,New Jersey,49340,East,OFF-4268,Office Supplies,Binders,Binders Item 48,67.88,1,0.0,18.98
9237,CA-19236-9236,2019-10-26,2019-10-31,Standard Class,CG-78727,Customer 436,Corporate,United States,Indiana City,Indiana,83273,Central,OFF-3144,Office Supplies,Binders,Binders Item 11,262.42,1,0.0,75.57
9238,CA-19237-9237,2021-11-08,2021-11-14,Standard Class,CG-91179,Customer 437,Home Office,United States,Washington City,Washington,20891,West,OFF-6420,Office Supplies,Art,Art Item 16,1457.24,5,0.0,359.56
9239,CA-19238-9238,2019-11-19,2019-11-23,Second Class,CG-81743,Customer 438,Home Office,United States,Ohio City,Ohio,14163,East,OFF-5626,Technology,Accessories,Accessories Item 15,4153.47,3,0.4,-1866.45
9240,CA-19239-9239,2022-09-18,2022-09-20,First Class,CG-48045,Customer 439,Corporate,United States,Oregon City,Oregon,24011,West,OFF-2051,Technology,Machines,Machines Item 21,2681.48,2,0.0,494.75
9241,CA-19240-9240,2019-06-18,2019-06-24,Standard Class,CG-95480,Customer 440,Home Office,United States,Alabama City,Alabama,56803,South,OFF-6312,Office Supplies,Envelopes,Envelopes Item 32,1456.44,10,0.0,360.74
9242,CA-19241-9241,2022-07-31,2022-08-06,Standard Class,CG-34614,Customer 441,Consumer,United States,Arizona City,Arizona,83023,West,OFF-4930,Office Supplies,Binders,Binders Item 22,454.78,8,0.2,16.46
9243,CA-19242-9242,2020-11-01,2020-11-02,Same Day,CG-87633,Customer 442,Corporate,United States,Colorado City,Colorado,43877,West,OFF-9349,Technology,Phones,Phones Item 49,5582.04,2,0.0,736.99
9244,CA-19243-9243,2022-07-22,2022-07-23,Same Day,CG-36210,Customer 443,Home Office,United States,New York City,New York,21036,East,OFF-8492,Technology,Phones,Phones Item 7,5061.7,2,0.0,941.76
9245,CA-19244-9244,2020-06-12,2020-06-18,Standard Class,CG-50585,Customer 444,Corporate,United States,Arkansas City,Arkansas,32195,South,OFF-9478,Furniture,Tables,Tables Item 7,1883.05,3,0.5,-1245.07
9246,CA-19245-9245,2022-08-14,2022-08-19,Standard Class,CG-25087,Customer 445,Consumer,United States,Connecticut City,Connecticut,35394,East,OFF-3082,Furniture,Bookcases,Bookcases Item 39,11407.72,13,0.1,-1160.33
9247,CA-19246-9246,2022-08-14,2022-08-17,Second Class,CG-94478,Customer 446,Consumer,United States,Pennsylvania City,Pennsylvania,45859,East,OFF-2217,Technology,Accessories,Accessories Item 31,17060.41,6,0.0,4556.15
9248,CA-19247-9247,2019-01-24,2019-01-27,Second Class,CG-26954,Customer 447,Corporate,United States,Idaho City,Idaho,70359,West,OFF-2178,Furniture,Furnishings,Furnishings Item 4,220.73,1,0.0,40.53
9249,CA-19248-9248,2019-05-13,2019-05-15,First Class,CG-79182,Customer 448,Home Office,United States,Utah City,Utah,73917,West,OFF-9916,Office Supplies,Envelopes,Envelopes Item 46,2302.64,11,0.3,-201.85
9250,CA-19249-9249,2020-03-08,2020-03-12,Second Class,CG-24866,Customer 449,Corporate,United States,New Jersey City,New Jersey,67383,East,OFF-5861,Technology,Machines,Machines Item 28,22494.05,10,0.0,5276.0
9251,CA-19250-9250,2019-04-03,2019-04-08,Standard Class,CG-40423,Customer 450,Corporate,United States,Mississippi City,Mississippi,44710,South,OFF-9417,Office Supplies,Labels,Labels Item 4,1251.45,8,0.3,-307.46
9252,CA-19251-9251,2022-02-07,2022-02-12,Standard Class,CG-17370,Customer 451,Consumer,United States,Arizona City,Arizona,75589,West,OFF-5975,Technology,Machines,Machines Item 38,4860.55,11,0.2,-490.27
9253,CA-19252-9252,2021-12-06,2021-12-12,Standard Class,CG-41125,Customer 452,Consumer,United States,Georgia City,Georgia,75211,South,OFF-9152,Furniture,Chairs,Chairs Item 24,3556.03,4,0.0,343.57
9254,CA-19253-9253,2019-01-22,2019-01-26,Second Class,CG-98795,Customer 453,Consumer,United States,Massachusetts City,Massachusetts,76127,East,OFF-4408,Furniture,Chairs,Chairs Item 36,15176.24,13,0.0,2919.83
9255,CA-19254-9254,2022-09-01,2022-09-03,First Class,CG-67967,Customer 454,Consumer,United States,Utah City,Utah,80865,West,OFF-6270,Technology,Phones,Phones Item 24,7391.04,8,0.2,-474.9
9256,CA-19255-9255,2020-09-23,2020-09-25,First Class,CG-18036,Customer 455,Consumer,United States,North Carolina City,North Carolina,57807,South,OFF-9964,Technology,Phones,Phones Item 22,9839.33,11,0.1,42.24
9257,CA-19256-9256,2019-02-10,2019-02-16,Standard Class,CG-50604,Customer 456,Home Office,United States,Missouri City,Missouri,96752,Central,OFF-6881,Furniture,Chairs,Chairs Item 21,3003.7,10,0.2,-311.84
9258,CA-19257-9257,2021-05-26,2021-05-31,Standard Class,CG-79286,Customer 457,Home Office,United States,Connecticut City,Connecticut,56578,East,OFF-8307,Office Supplies,Art,Art Item 41,1199.01,7,0.1,107.58
9259,CA-19258-9258,2019-08-12,2019-08-18,Standard Class,CG-99071,Customer 458,Home Office,United States,Ohio City,Ohio,16303,East,OFF-5676,Furniture,Tables,Tables Item 15,9504.31,11,0.1,-466.37
9260,CA-19259-9259,2021-11-19,2021-11-24,Standard Class,CG-76323,Customer 459,Corporate,United States,New York City,New York,77403,East,OFF-5581,Technology,Accessories,Accessories Item 7,14649.76,10,0.1,2218.5
9261,CA-19260-9260,2020-09-05,2020-09-11,Standard Class,CG-15280,Customer 460,Home Office,United States,Ohio City,Ohio,31268,East,OFF-3353,Technology,Phones,Phones Item 19,1287.05,2,0.4,-492.18
9262,CA-19261-9261,2019-02-19,2019-02-22,Second Class,CG-76816,Customer 461,Consumer,United States,Montana City,Montana,36769,West,OFF-8552,Technology,Accessories,Accessories Item 20,927.75,2,0.0,110.41
9263,CA-19262-9262,2019-12-08,2019-12-11,Second Class,CG-54049,Customer 462,Corporate,United States,Utah City,Utah,34042,West,OFF-9736,Furniture,Chairs,Chairs Item 49,8245.35,7,0.2,-1303.89
9264,CA-19263-9263,2020-03-17,2020-03-20,Second Class,CG-58104,Customer 463,Home Office,United States,Florida City,Florida,82256,South,OFF-6195,Technology,Phones,Phones Item 11,34106.82,13,0.1,2849.21
9265,CA-19264-9264,2020-05-25,2020-05-30,Standard Class,CG-74084,Customer 464,Corporate,United States,Virginia City,Virginia,74964,East,OFF-3999,Technology,Phones,Phones Item 26,6339.2,10,0.5,-2901.29
9266,CA-19265-9265,2019-11-14,2019-11-19,Standard Class,CG-43870,Customer 465,Consumer,United States,New York City,New York,60395,East,OFF-1004,Office Supplies,Binders,Binders Item 30,635.32,3,0.0,206.45
9267,CA-19266-9266,2022-05-29,2022-06-01,Second Class,CG-52770,Customer 466,Home Office,United States,New York City,New York,30684,East,OFF-5866,Technology,Accessories,Accessories Item 48,1459.48,11,0.2,-160.09
9268,CA-19267-9267,2021-03-16,2021-03-22,Standard Class,CG-92464,Customer 467,Corporate,United States,Ohio City,Ohio,55831,East,OFF-1993,Office Supplies,Storage,Storage Item 43,890.67,5,0.1,129.89
9269,CA-19268-9268,2020-07-24,2020-07-28,Second Class,CG-44441,Customer 468,Consumer,United States,Louisiana City,Louisiana,65324,South,OFF-9040,Office Supplies,Art,Art Item 10,273.92,7,0.3,-63.57
9270,CA-19269-9269,2021-04-15,2021-04-20,Standard Class,CG-43587,Customer 469,Consumer,United States,Oregon City,Oregon,68381,West,OFF-6048,Office Supplies,Art,Art Item 43,1200.44,8,0.1,208.09
9271,CA-19270-9270,2019-09-05,2019-09-07,First Class,CG-96042,Customer 470,Corporate,United States,Tennessee City,Tennessee,59260,South,OFF-4252,Technology,Copiers,Copiers Item 17,9574.08,9,0.4,-4052.38
9272,CA-19271-9271,2020-08-11,2020-08-17,Standard Class,CG-45872,Customer 471,Corporate,United States,Illinois City,Illinois,56697,Central,OFF-3369,Office Supplies,Storage,Storage Item 49,1231.91,5,0.1,117.19
9273,CA-19272-9272,2022-10-08,2022-10-14,Standard Class,CG-24250,Customer 472,Consumer,United States,North Carolina City,North Carolina,13590,South,OFF-4468,Furniture,Tables,Tables Item 12,10947.04,10,0.2,-2006.07
9274,CA-19273-9273,2020-04-13,2020-04-18,Standard Class,CG-49360,Customer 473,Corporate,United States,New York City,New York,68691,East,OFF-1666,Technology,Machines,Machines Item 7,29323.83,11,0.0,4436.36
9275,CA-19274-9274,2021-10-31,2021-11-02,Same Day,CG-70464,Customer 474,Consumer,United States,Washington City,Washington,45755,West,OFF-4054,Furniture,Chairs,Chairs Item 1,3567.63,4,0.1,-142.45
9276,CA-19275-9275,2019-06-22,2019-06-25,Second Class,CG-82549,Customer 475,Home Office,United States,Virginia City,Virginia,99946,East,OFF-4995,Office Supplies,Labels,Labels Item 3,3063.93,12,0.0,814.42
9277,CA-19276-9276,2020-01-16,2020-01-19,First Class,CG-42145,Customer 476,Home Office,United States,Louisiana City,Louisiana,73844,South,OFF-3214,Furniture,Chairs,Chairs Item 17,3576.38,9,0.1,-165.5
9278,CA-19277-9277,2022-01-07,2022-01-13,Standard Class,CG-54656,Customer 477,Corporate,United States,Wisconsin City,Wisconsin,91598,Central,OFF-8480,Technology,Machines,Machines Item 46,6598.63,10,0.0,1249.5
9279,CA-19278-9278,2019-04-25,2019-04-28,Second Class,CG-74590,Customer 478,Home Office,United States,Georgia City,Georgia,22901,South,OFF-5023,Technology,Copiers,Copiers Item 49,21704.29,9,0.1,219.82
9280,CA-19279-9279,2020-04-30,2020-05-05,Standard Class,CG-83608,Customer 479,Home Office,United States,Ohio City,Ohio,64036,East,OFF-9210,Office Supplies,Appliances,Appliances Item 11,78.88,7,0.1,10.94
9281,CA-19280-9280,2020-06-23,2020-06-28,Standard Class,CG-60538,Customer 480,Consumer,United States,Missouri City,Missouri,45385,Central,OFF-3134,Office Supplies,Envelopes,Envelopes Item 26,214.69,5,0.1,18.01
9282,CA-19281-9281,2020-12-03,2020-12-04,Same Day,CG-12943,Customer 481,Corporate,United States,Michigan City,Michigan,23289,Central,OFF-2447,Technology,Copiers,Copiers Item 47,13589.38,10,0.4,-4122.46
9283,CA-19282-9282,2021-07-08,2021-07-11,First Class,CG-42167,Customer 482,Home Office,United States,Minnesota City,Minnesota,79861,Central,OFF-4452,Furniture,Furnishings,Furnishings Item 11,3394.85,3,0.1,-510.0
9284,CA-19283-9283,2022-07-19,2022-07-25,Standard Class,CG-82037,Customer 483,Consumer,United States,Nevada City,Nevada,56761,West,OFF-2307,Technology,Phones,Phones Item 21,2578.02,2,0.0,496.5
9285,CA-19284-9284,2022-02-26,2022-03-03,Standard Class,CG-71396,Customer 484,Home Office,United States,California City,California,41656,West,OFF-8713,Technology,Machines,Machines Item 40,1768.25,4,0.1,183.47
9286,CA-19285-9285,2020-04-02,2020-04-05,First Class,CG-82574,Customer 485,Corporate,United States,Nevada City,Nevada,77874,West,OFF-2948,Technology,Copiers,Copiers Item 19,8406.64,11,0.2,-666.7
9287,CA-19286-9286,2021-11-07,2021-11-09,Same Day,CG-28402,Customer 486,Consumer,United States,Texas City,Texas,99762,Central,OFF-6596,Office Supplies,Appliances,Appliances Item 5,715.41,12,0.2,-41.59
9288,CA-19287-9287,2021-03-03,2021-03-05,First Class,CG-97581,Customer 487,Home Office,United States,Oregon City,Oregon,96508,West,OFF-3098,Furniture,Furnishings,Furnishings Item 44,10620.38,8,0.1,-450.67
9289,CA-19288-9288,2021-12-27,2022-01-02,Standard Class,CG-57330,Customer 488,Consumer,United States,Arkansas City,Arkansas,65404,South,OFF-7082,Technology,Phones,Phones Item 48,19937.49,7,0.0,5121.79
9290,CA-19289-9289,2021-02-16,2021-02-22,Standard Class,CG-43653,Customer 489,Home Office,United States,Idaho City,Idaho,68320,West,OFF-7418,Furniture,Bookcases,Bookcases Item 35,3650.24,4,0.3,-1179.56
9291,CA-19290-9290,2022-09-23,2022-09-28,Standard Class,CG-33926,Customer 490,Corporate,United States,Missouri City,Missouri,91281,Central,OFF-9600,Furniture,Chairs,Chairs Item 38,7098.53,6,0.2,-956.22
9292,CA-19291-9291,2020-07-22,2020-07-28,Standard Class,CG-69007,Customer 491,Home Office,United States,Ohio City,Ohio,25033,East,OFF-2050,Technology,Phones,Phones Item 19,7956.28,9,0.1,-371.63
9293,CA-19292-9292,2021-04-27,2021-04-30,First Class,CG-80819,Customer 492,Consumer,United States,Connecticut City,Connecticut,84217,East,OFF-7411,Furniture,Furnishings,Furnishings Item 42,2133.8,2,0.2,-451.06
9294,CA-19293-9293,2022-01-21,2022-01-27,Standard Class,CG-97080,Customer 493,Corporate,United States,Idaho City,Idaho,84211,West,OFF-9796,Technology,Copiers,Copiers Item 46,13190.49,6,0.0,3631.96
9295,CA-19294-9294,2019-06-19,2019-06-21,Same Day,CG-96956,Customer 494,Home Office,United States,Connecticut City,Connecticut,27687,East,OFF-4285,Office Supplies,Art,Art Item 1,1608.19,6,0.0,270.61
9296,CA-19295-9295,2022-02-17,2022-02-19,First Class,CG-19467,Customer 495,Consumer,United States,Alabama City,Alabama,90978,South,OFF-1619,Furniture,Tables,Tables Item 25,17539.06,13,0.0,1683.02
9297,CA-19296-9296,2019-03-13,2019-03-16,First Class,CG-71306,Customer 496,Corporate,United States,North Carolina City,North Carolina,59105,South,OFF-9277,Furniture,Tables,Tables Item 37,1184.19,4,0.2,-194.45
9298,CA-19297-9297,2022-02-26,2022-03-01,First Class,CG-76264,Customer 497,Corporate,United States,Missouri City,Missouri,25402,Central,OFF-1802,Office Supplies,Art,Art Item 14,1022.57,6,0.0,340.77
9299,CA-19298-9298,2019-02-01,2019-02-05,Second Class,CG-14096,Customer 498,Consumer,United States,Wisconsin City,Wisconsin,28789,Central,OFF-8166,Furniture,Bookcases,Bookcases Item 7,11818.19,8,0.0,2136.96
